workerid,proliferate.condition,A_key,B_key,C1,C2,chosen_key,chosen_option,chosen_text,expected_key,expected_option,filler_type,group,item,item_feedback,item_list,list_assigned,raw_score,rt_ms,score_rel_expected,sentence,slide_number_in_experiment,slider_value,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
132,list 13,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,C1,B,A large group had made a reservation.,C1,B,clear,Filler,F08,,,13,2,4191,2,The restaurant was fully booked.,32,6,filler,,[],13,No,,1,,1,English,Chrome,Windows,1080,1920,5.4146833333333335,
132,list 13,C1,C2,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C1,A,Passengers were already waiting on the platform.,C1,A,clear,Filler,F16,,,13,-2,13947,2,The train arrived later than expected.,33,2,filler,,[],13,No,,1,,1,English,Chrome,Windows,1080,1920,5.4146833333333335,
132,list 13,C1,C2,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C1,A,She set up her laptop at the kitchen table.,C1,A,clear,Filler,F17,,,13,-3,7645,3,Laura decided to work from home.,34,1,filler,,[],13,No,,1,,1,English,Chrome,Windows,1080,1920,5.4146833333333335,
288,list 13,C1,C2,No one else in his family knew how to do it.,His sister helped him.,C1,A,No one else in his family knew how to do it.,C2,B,,Subject,14,,13,13,-3,9965,-3,Albert set up the new TV.,5,1,critical,neutral,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,The ceramic ones were chipped.,He set out some ceramic ones as well.,C1,B,The ceramic ones were chipped.,C1,B,,Adjective,58,,13,13,1,8529,1,It was wooden trays that Mert used for the buffet.,6,5,critical,cleft,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,C1,A,The main topics had already been covered.,C1,A,clear,Filler,F09,,,13,-2,5632,2,The lecture ended earlier than expected.,7,2,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,He didn't have any time to clean it.,He also cleaned it.,C1,A,He didn't have any time to clean it.,C1,A,,VP,28,,13,13,-1,45050,1,It was annotating the dataset that Alex was engaged in.,8,3,critical,cleft,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,She wanted to ask the teacher a question.,The classroom has large windows.,C1,B,She wanted to ask the teacher a question.,C1,B,clear,Filler,F06,,,13,3,5752,3,Mia stayed after class.,9,7,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,13,2,7075,2,The package arrived in the morning.,10,6,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,She settled in and looked out as the plane prepared for take-off.,The seat was next to the wing and close to the aisle.,C1,A,She settled in and looked out as the plane prepared for take-off.,C1,A,clear,Filler,F13,,,13,-2,33820,2,Sophie chose the window seat.,11,2,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,She was the only one who spoke Turkish.,Nick talked to him during the ride to the hotel as well.,C1,B,She was the only one who spoke Turkish.,C1,B,,Subject,13,,13,13,1,14384,1,It was Sandra who spoke with the taxi driver.,12,5,critical,cleft,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,He left the house later than usual.,The bus route passes through the city centre.,C1,B,He left the house later than usual.,C1,B,clear,Filler,F03,,,13,3,38650,3,Alex missed the bus.,13,7,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,The new space has a larger dining area.,The interior features modern decor and bright lighting.,C1,A,The new space has a larger dining area.,C1,A,clear,Filler,F18,,,13,-2,18192,2,The restaurant opened a new location.,14,2,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,He spent the evening in the kitchen preparing the meal.,He prepared a simple meal using vegetables and pasta.,C1,B,He spent the evening in the kitchen preparing the meal.,C1,B,clear,Filler,F15,,,13,2,13618,2,Tom cooked dinner for everyone.,15,6,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,Their backpacks were already packed by the door.,They gathered their things in the living room.,C2,A,They gathered their things in the living room.,C1,B,clear,Filler,F19,,,13,-1,9556,-1,The children finished their homework early.,16,3,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C1,A,Passengers were already waiting on the platform.,C1,A,clear,Filler,F16,,,13,-2,26357,2,The train arrived later than expected.,17,2,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,It was raining heavily outside.,The children like eating pasta.,C1,B,It was raining heavily outside.,C1,B,clear,Filler,F01,,,13,2,29462,2,The children stayed inside all day.,18,6,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,The neighbour signed for it at the door.,It was later placed in the hallway by the entrance.,C1,B,The neighbour signed for it at the door.,C1,B,clear,Filler,F20,,,13,3,11348,3,The package was delivered to the neighbour.,19,7,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,There was a power outage in the area.,The shop sells clothing and shoes.,C1,A,There was a power outage in the area.,C1,A,clear,Filler,F05,,,13,-2,14877,2,The shop closed early that evening.,20,2,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,There were technical issues with the sound system.,The band practices every week.,C1,A,There were technical issues with the sound system.,C1,A,clear,Filler,F04,,,13,-3,52465,3,The concert started later than planned.,21,1,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,He now follows a different weekly schedule.,He now follows a mix of strength and cardio exercises.,C1,A,He now follows a different weekly schedule.,C1,A,clear,Filler,F12,,,13,-1,29862,1,Daniel changed his workout routine.,22,3,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,The sofa couldn't be moved.,She also moved the sofa.,C2,A,She also moved the sofa.,C2,A,,Object,44,,13,13,-1,12832,1,Caroline rearranged the chairs.,23,3,critical,neutral,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,There was no space left in the fridge.,She also left some on the counter.,C1,A,There was no space left in the fridge.,C1,A,,Adjunct,73,,13,13,-2,15490,2,It was in the freezer that Chloe stored the leftovers.,24,2,critical,cleft,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,He found the white ones too dull.,He added a stack of white ones too.,C1,A,He found the white ones too dull.,C2,B,,Adjective,59,,13,13,-2,8342,-2,Tom placed colourful napkins on the table.,25,2,critical,neutral,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,He attached the bookmark on top.,He wrapped the bookmark too.,C2,B,He wrapped the bookmark too.,C1,A,,Object,43,,13,13,3,18954,-3,It was the book that Ray wrapped.,26,7,critical,cleft,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,She spent some time comparing different models.,She spent some time browsing different brands and designs.,C1,A,She spent some time comparing different models.,C1,A,clear,Filler,F11,,,13,-2,9089,2,Lena bought a new laptop last week.,27,2,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,Someone had opened the back door.,The alarm system was recently installed.,C1,A,Someone had opened the back door.,C1,A,clear,Filler,F02,,,13,-3,20705,3,The alarm went off unexpectedly.,28,1,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,C1,A,A large group had made a reservation.,C1,A,clear,Filler,F08,,,13,-3,12531,3,The restaurant was fully booked.,29,1,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,She set up her laptop at the kitchen table.,She logged into her email shortly after starting her day.,C1,A,She set up her laptop at the kitchen table.,C1,A,clear,Filler,F17,,,13,-1,5480,1,Laura decided to work from home.,30,3,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C1,A,He carried it over his arm as he left the house.,C1,A,clear,Filler,F14,,,13,-1,14690,1,Max brought a jacket with him.,31,3,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,She couldn't mop it due to her busy schedule.,She also mopped it.,C2,A,She also mopped it.,C2,A,,VP,29,,13,13,-2,4650,2,Sally was busy with vacuuming the guest room.,32,2,critical,neutral,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,13,2,22444,2,Jonas ordered a coffee.,33,6,filler,,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
288,list 13,C1,C2,The clothes hanger in the hallway had been removed.,He put some on the clothes hanger in the hallway too.,C2,B,He put some on the clothes hanger in the hallway too.,C2,B,,Adjunct,74,,13,13,1,8293,1,Chris put the coats in the wardrobe.,34,5,critical,neutral,[],13,Yes,None,2,Seeing how being given a choice of options affects peoples judgement I guess,1,English,Chrome,Windows,768,1366,10.5269,
275,list 13,C1,C2,He found the white ones too dull.,He added a stack of white ones too.,C1,A,He found the white ones too dull.,C2,B,,Adjective,59,,13,13,-3,8093,-3,Tom placed colourful napkins on the table.,5,1,critical,neutral,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C1,C2,Passengers were already waiting on the platform.,Some people checked the departure board for updates.,C1,A,Passengers were already waiting on the platform.,C1,A,clear,Filler,F16,,,13,-3,9317,3,The train arrived later than expected.,6,1,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C2,C1,She couldn't mop it due to her busy schedule.,She also mopped it.,C1,B,She couldn't mop it due to her busy schedule.,C2,A,,VP,29,,13,13,3,11629,-3,Sally was busy with vacuuming the guest room.,7,7,critical,neutral,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,C1,A,She wanted to ask the teacher a question.,C1,A,clear,Filler,F06,,,13,-3,7219,3,Mia stayed after class.,8,1,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C2,C1,The ceramic ones were chipped.,He set out some ceramic ones as well.,C2,A,He set out some ceramic ones as well.,C1,B,,Adjective,58,,13,13,-3,10192,-3,It was wooden trays that Mert used for the buffet.,9,1,critical,cleft,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C1,C2,The main topics had already been covered.,The lecturer has taught there for years.,C1,A,The main topics had already been covered.,C1,A,clear,Filler,F09,,,13,-3,7753,3,The lecture ended earlier than expected.,10,1,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C1,C2,No one else in his family knew how to do it.,His sister helped him.,C1,A,No one else in his family knew how to do it.,C2,B,,Subject,14,,13,13,-3,5400,-3,Albert set up the new TV.,11,1,critical,neutral,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C2,C1,He needed something to stay awake.,Coffee is served in many cafés.,C1,B,He needed something to stay awake.,C1,B,clear,Filler,F07,,,13,3,6605,3,Jonas ordered a coffee.,12,7,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C2,C1,The sofa couldn't be moved.,She also moved the sofa.,C1,B,The sofa couldn't be moved.,C2,A,,Object,44,,13,13,3,7388,-3,Caroline rearranged the chairs.,13,7,critical,neutral,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C2,C1,It had been shipped earlier than planned.,The delivery service operates every day.,C1,B,It had been shipped earlier than planned.,C1,B,clear,Filler,F10,,,13,3,16186,3,The package arrived in the morning.,14,7,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C1,C2,A large group had made a reservation.,The restaurant has a long menu.,C1,A,A large group had made a reservation.,C1,A,clear,Filler,F08,,,13,-3,6712,3,The restaurant was fully booked.,15,1,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
275,list 13,C2,C1,He carried it over his arm as he left the house.,It was a lightweight jacket he often carries in his bag.,C2,A,It was a lightweight jacket he often carries in his bag.,C1,B,clear,Filler,F14,,,13,-3,7961,-3,Max brought a jacket with him.,16,1,filler,,[],13,Yes,,2,Grammar and people misreading things,1,English,Chrome,Windows,720,1280,5.807433333333333,
