workerid,proliferate.condition,A_key,B_key,C1,C2,audio_error,audio_finished,audio_path,audio_play_count,audio_played,c1_option,chosen_key,chosen_option,chosen_text,cleft_sentence,expected_key,expected_option,filler_type,focused_sentence,group,item,item_feedback,item_list,list_assigned,neutral_sentence,raw_score,rt_ms,score_rel_c1,score_rel_expected,slide_number_in_experiment,slider_value,spoken_sentence,type,variant,catch_trials,list_assigned,subject_information.assess,subject_information.comments,subject_information.enjoyment,subject_information.experiment_about,subject_information.fairprice,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
430,list 3,C2,C1,His old one had become too repetitive.,He exercises several times a week.,False,True,audio_filler/F12.wav,1,True,B,C1,B,His old one had become too repetitive.,,,,nuanced,,Filler,F12,,,3,,2,6016,2,,18,6,Daniel changed his workout routine.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,His friend was the one who had set it up.,He had also set it up.,False,True,audio/exp1_018_neutral.wav,1,True,A,C2,B,He had also set it up.,It was organizing the storage shelf that Nick was busy with.,C2,B,,Nick was busy ORGANISING the storage shelf.,VP,18,,3,3,Nick was busy organizing the storage shelf.,1,8007,-1,1,19,5,,critical,neutral,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,No one was home at the time.,The neighbor lives next door.,False,True,audio_filler/F20.wav,1,True,A,C1,A,No one was home at the time.,,,,nuanced,,Filler,F20,,,3,,-2,6134,2,,20,2,The package was delivered to the neighbor.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,She likes having a view during the flight.,The window seat was still available.,False,True,audio_filler/F13.wav,1,True,A,C2,B,The window seat was still available.,,,,nuanced,,Filler,F13,,,3,,3,4383,-3,,21,7,Sophie chose the window seat.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,She had lost her printed one.,She also scanned a printed version.,False,True,audio/exp1_048_neutral.wav,1,True,A,C1,A,She had lost her printed one.,It was the digital ticket that Sarah scanned.,C2,B,,Sarah scanned the DIGITAL ticket.,Adjective,48,,3,3,Sarah scanned the digital ticket.,-1,9807,1,-1,22,3,,critical,neutral,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C2,C1,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,B,C1,B,He left the house later than usual.,,C1,B,clear,,Filler,F03,,,3,,3,4495,3,3,23,7,Alex missed the bus.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C2,C1,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,B,C1,B,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,3,,1,8936,1,,24,5,The children finished their homework early.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,False,True,audio_filler/F10.wav,4,True,A,C1,A,It had been shipped earlier than planned.,,C1,A,clear,,Filler,F10,,,3,,-2,15409,2,2,25,2,The package arrived in the morning.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C2,C1,He really has the most beautiful handwriting of them all.,Marie wrote a couple as well.,False,True,audio/exp1_004_focus.wav,1,True,B,C1,B,He really has the most beautiful handwriting of them all.,It was Nick who wrote the thank-you cards.,C1,B,,NICK wrote the thank-you cards.,Subject,4,,3,3,Nick wrote the thank-you cards.,1,6422,1,1,26,5,,critical,focus,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C2,C1,Her old one had stopped working completely.,She compared several models online beforehand.,False,True,audio_filler/F11.wav,1,True,B,NEUTRAL,NEUTRAL,,,,,nuanced,,Filler,F11,,,3,,0,9928,0,,27,4,Lena bought a new laptop last week.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,They wouldn't have been able to handle the spicy one.,He also cooked a pot of spicy curry for them.,False,True,audio/exp1_049_focus.wav,2,True,A,C1,A,They wouldn't have been able to handle the spicy one.,It was a mild curry that Gaurav cooked for his friends.,C1,A,,Gaurav cooked a MILD curry for his friends.,Adjective,49,,3,3,Gaurav cooked a mild curry for his friends.,-2,9007,2,2,28,2,,critical,focus,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,It was raining heavily outside.,The children like eating pasta.,False,True,audio_filler/F01.wav,1,True,A,C2,B,The children like eating pasta.,,C1,A,clear,,Filler,F01,,,3,,3,5998,-3,-3,29,7,The children stayed inside all day.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C2,C1,The original one had become very popular.,The new location is closer to the city center.,False,True,audio_filler/F18.wav,1,True,B,C1,B,The original one had become very popular.,,,,nuanced,,Filler,F18,,,3,,2,4920,2,,30,6,The restaurant opened a new location.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C2,C1,He enjoys trying out new recipes.,He used ingredients he already had at home.,False,True,audio_filler/F15.wav,1,True,B,C2,A,He used ingredients he already had at home.,,,,nuanced,,Filler,F15,,,3,,-1,5414,-1,,31,3,Tom cooked dinner for everyone.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,The rest of the family was busy in the kitchen.,His cousin gave him a hand.,False,True,audio/exp1_003_neutral.wav,1,True,A,C2,B,His cousin gave him a hand.,It was Gaurav who set up the Christmas tree.,C2,B,,GAURAV set up the Christmas tree.,Subject,3,,3,3,Gaurav set up the Christmas tree.,2,6182,-2,2,32,6,,critical,neutral,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,1,True,A,C1,A,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,3,,-2,6624,2,,33,2,Max brought a jacket with him.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
430,list 3,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,False,True,audio_filler/F06.wav,1,True,A,C1,A,She wanted to ask the teacher a question.,,C1,A,clear,,Filler,F06,,,3,,-3,6447,3,3,34,1,Mia stayed after class.,filler,filler,[],3,No,,2,LLM training,1,English,Chrome,Windows,900,1600,4.624816666666667,
516,list 3,C2,C1,The original one had become very popular.,The new location is closer to the city center.,False,True,audio_filler/F18.wav,1,True,B,C2,A,The new location is closer to the city center.,,,,nuanced,,Filler,F18,,,3,,-2,23017,-2,,5,2,The restaurant opened a new location.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,Her backpack was still empty.,She also packed her backpack.,False,True,audio/exp1_033_neutral.wav,1,True,A,C2,B,She also packed her backpack.,It was her suitcase that Lucy packed.,C2,B,,Lucy packed her SUITCASE.,Object,33,,3,3,Lucy packed her suitcase.,3,12339,-3,3,6,7,,critical,neutral,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,He really has the most beautiful handwriting of them all.,Marie wrote a couple as well.,False,True,audio/exp1_004_focus.wav,1,True,A,C1,A,He really has the most beautiful handwriting of them all.,It was Nick who wrote the thank-you cards.,C1,A,,NICK wrote the thank-you cards.,Subject,4,,3,3,Nick wrote the thank-you cards.,-3,24044,3,3,7,1,,critical,focus,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,He needed something to stay awake.,Coffee is served in many cafes.,False,True,audio_filler/F07.wav,1,True,B,C1,B,He needed something to stay awake.,,C1,B,clear,,Filler,F07,,,3,,3,11215,3,3,8,7,Jonas ordered a coffee.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,A large group had made a reservation.,The restaurant has a long menu.,False,True,audio_filler/F08.wav,1,True,B,C1,B,A large group had made a reservation.,,C1,B,clear,,Filler,F08,,,3,,3,11070,3,3,9,7,The restaurant was fully booked.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,She wanted to ask the teacher a question.,The classroom has large windows.,False,True,audio_filler/F06.wav,1,True,A,C1,A,She wanted to ask the teacher a question.,,C1,A,clear,,Filler,F06,,,3,,-3,9697,3,3,10,1,Mia stayed after class.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,He hadn’t had time to read it.,He was also reading it.,False,True,audio/exp1_019_focus.wav,1,True,B,C2,A,He was also reading it.,It was printing the report that Gaurav was busy with.,C1,B,,Gaurav was busy PRINTING THE REPORT.,VP,19,,3,3,Gaurav was busy printing the report.,-3,11885,-3,-3,11,1,,critical,focus,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,She wasn't feeling very well.,She logged into her email that morning.,False,True,audio_filler/F17.wav,1,True,B,C1,B,She wasn't feeling very well.,,,,nuanced,,Filler,F17,,,3,,2,11722,2,,12,6,Laura decided to work from home.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,She didn’t have time before leaving home.,She also reviewed them again at the office.,False,True,audio/exp1_063_neutral.wav,1,True,A,C1,A,She didn’t have time before leaving home.,It was on the train that Marie reviewed her notes.,C2,B,,Marie reviewed her notes ON THE TRAIN.,Adjunct,63,,3,3,Marie reviewed her notes on the train.,-2,16024,2,-2,13,2,,critical,neutral,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,He left the house later than usual.,The bus route passes through the city center.,False,True,audio_filler/F03.wav,1,True,A,C1,A,He left the house later than usual.,,C1,A,clear,,Filler,F03,,,3,,-3,9760,3,3,14,1,Alex missed the bus.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,She likes having a view during the flight.,The window seat was still available.,False,True,audio_filler/F13.wav,1,True,B,C1,B,She likes having a view during the flight.,,,,nuanced,,Filler,F13,,,3,,2,14450,2,,15,6,Sophie chose the window seat.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,It had been shipped earlier than planned.,The delivery service operates every day.,False,True,audio_filler/F10.wav,1,True,A,C1,A,It had been shipped earlier than planned.,,C1,A,clear,,Filler,F10,,,3,,-3,11955,3,3,16,1,The package arrived in the morning.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,His friend was the one who had set it up.,He had also set it up.,False,True,audio/exp1_018_neutral.wav,1,True,A,NEUTRAL,NEUTRAL,,It was organizing the storage shelf that Nick was busy with.,C2,B,,Nick was busy ORGANISING the storage shelf.,VP,18,,3,3,Nick was busy organizing the storage shelf.,0,23483,0,0,17,4,,critical,neutral,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,He enjoys trying out new recipes.,He used ingredients he already had at home.,False,True,audio_filler/F15.wav,1,True,B,C1,B,He enjoys trying out new recipes.,,,,nuanced,,Filler,F15,,,3,,2,12190,2,,18,6,Tom cooked dinner for everyone.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,The weather forecast was uncertain.,The jacket matched his shoes.,False,True,audio_filler/F14.wav,1,True,B,C1,B,The weather forecast was uncertain.,,,,nuanced,,Filler,F14,,,3,,2,15009,2,,19,6,Max brought a jacket with him.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,Her old one had stopped working completely.,She compared several models online beforehand.,False,True,audio_filler/F11.wav,1,True,B,C1,B,Her old one had stopped working completely.,,,,nuanced,,Filler,F11,,,3,,2,14126,2,,20,6,Lena bought a new laptop last week.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,His old one had become too repetitive.,He exercises several times a week.,False,True,audio_filler/F12.wav,1,True,A,C2,B,He exercises several times a week.,,,,nuanced,,Filler,F12,,,3,,2,19049,-2,,21,6,Daniel changed his workout routine.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,The rest of the family was busy in the kitchen.,His cousin gave him a hand.,False,True,audio/exp1_003_neutral.wav,1,True,B,C2,A,His cousin gave him a hand.,It was Gaurav who set up the Christmas tree.,C2,A,,GAURAV set up the Christmas tree.,Subject,3,,3,3,Gaurav set up the Christmas tree.,-3,10529,-3,3,22,1,,critical,neutral,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,He didn't know about the delivery drop-off at the back of the building.,He dropped a few packages at the back door as well.,False,True,audio/exp1_064_focus.wav,1,True,B,C2,A,He dropped a few packages at the back door as well.,It was at the front door that Sebastian dropped the packages.,C1,B,,Sebastian dropped the packages AT THE FRONT DOOR.,Adjunct,64,,3,3,Sebastian dropped the packages at the front door.,-3,24911,-3,-3,23,1,,critical,focus,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,They wanted to go outside and play.,Their homework was not very long.,False,True,audio_filler/F19.wav,1,True,B,C1,B,They wanted to go outside and play.,,,,nuanced,,Filler,F19,,,3,,3,11374,3,,24,7,The children finished their homework early.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,There had been an accident on the tracks earlier.,The train usually arrives on time.,False,True,audio_filler/F16.wav,1,True,A,C1,A,There had been an accident on the tracks earlier.,,,,nuanced,,Filler,F16,,,3,,-3,12654,3,,25,1,The train arrived later than expected.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,No one was home at the time.,The neighbor lives next door.,False,True,audio_filler/F20.wav,1,True,B,C1,B,No one was home at the time.,,,,nuanced,,Filler,F20,,,3,,3,16087,3,,26,7,The package was delivered to the neighbor.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,It was raining heavily outside.,The children like eating pasta.,False,True,audio_filler/F01.wav,1,True,B,C1,B,It was raining heavily outside.,,C1,B,clear,,Filler,F01,,,3,,3,9786,3,3,27,7,The children stayed inside all day.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,She had lost her printed one.,She also scanned a printed version.,False,True,audio/exp1_048_neutral.wav,1,True,B,C1,B,She had lost her printed one.,It was the digital ticket that Sarah scanned.,C2,A,,Sarah scanned the DIGITAL ticket.,Adjective,48,,3,3,Sarah scanned the digital ticket.,1,19097,1,-1,28,5,,critical,neutral,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,Someone had opened the back door.,The alarm system was recently installed.,False,True,audio_filler/F02.wav,1,True,B,C1,B,Someone had opened the back door.,,C1,B,clear,,Filler,F02,,,3,,2,16204,2,2,29,6,The alarm went off unexpectedly.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,There was a power outage in the area.,The shop sells clothing and shoes.,False,True,audio_filler/F05.wav,1,True,B,C1,B,There was a power outage in the area.,,C1,B,clear,,Filler,F05,,,3,,3,14006,3,3,30,7,The shop closed early that evening.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,They wouldn't have been able to handle the spicy one.,He also cooked a pot of spicy curry for them.,False,True,audio/exp1_049_focus.wav,1,True,A,C1,A,They wouldn't have been able to handle the spicy one.,It was a mild curry that Gaurav cooked for his friends.,C1,A,,Gaurav cooked a MILD curry for his friends.,Adjective,49,,3,3,Gaurav cooked a mild curry for his friends.,-3,21811,3,3,31,1,,critical,focus,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C1,C2,There were technical issues with the sound system.,The band practices every week.,False,True,audio_filler/F04.wav,1,True,A,C1,A,There were technical issues with the sound system.,,C1,A,clear,,Filler,F04,,,3,,-3,22020,3,3,32,1,The concert started later than planned.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
516,list 3,C2,C1,The main topics had already been covered.,The lecturer has taught there for years.,False,True,audio_filler/F09.wav,1,True,B,C1,B,The main topics had already been covered.,,C1,B,clear,,Filler,F09,,,3,,2,13897,2,2,33,6,The lecture ended earlier than expected.,filler,filler,[],3,Yes,,2,Language Experiment,1,English,Chrome,Windows,768,1366,12.4404,
